"","year","ISO_code","countries","region","pf_rol_procedural","pf_rol_civil","pf_rol_criminal","pf_rol","pf_ss_homicide","pf_ss_disappearances_disap","pf_ss_disappearances_violent","pf_ss_disappearances_organized","pf_ss_disappearances_fatalities","pf_ss_disappearances_injuries","pf_ss_disappearances","pf_ss_women_fgm","pf_ss_women_missing","pf_ss_women_inheritance_widows","pf_ss_women_inheritance_daughters","pf_ss_women_inheritance","pf_ss_women","pf_ss","pf_movement_domestic","pf_movement_foreign","pf_movement_women","pf_movement","pf_religion_estop_establish","pf_religion_estop_operate","pf_religion_estop","pf_religion_harassment","pf_religion_restrictions","pf_religion","pf_association_association","pf_association_assembly","pf_association_political_establish","pf_association_political_operate","pf_association_political","pf_association_prof_establish","pf_association_prof_operate","pf_association_prof","pf_association_sport_establish","pf_association_sport_operate","pf_association_sport","pf_association","pf_expression_killed","pf_expression_jailed","pf_expression_influence","pf_expression_control","pf_expression_cable","pf_expression_newspapers","pf_expression_internet","pf_expression","pf_identity_legal","pf_identity_parental_marriage","pf_identity_parental_divorce","pf_identity_parental","pf_identity_sex_male","pf_identity_sex_female","pf_identity_sex","pf_identity_divorce","pf_identity","pf_score","pf_rank","ef_government_consumption","ef_government_transfers","ef_government_enterprises","ef_government_tax_income","ef_government_tax_payroll","ef_government_tax","ef_government","ef_legal_judicial","ef_legal_courts","ef_legal_protection","ef_legal_military","ef_legal_integrity","ef_legal_enforcement","ef_legal_restrictions","ef_legal_police","ef_legal_crime","ef_legal_gender","ef_legal","ef_money_growth","ef_money_sd","ef_money_inflation","ef_money_currency","ef_money","ef_trade_tariffs_revenue","ef_trade_tariffs_mean","ef_trade_tariffs_sd","ef_trade_tariffs","ef_trade_regulatory_nontariff","ef_trade_regulatory_compliance","ef_trade_regulatory","ef_trade_black","ef_trade_movement_foreign","ef_trade_movement_capital","ef_trade_movement_visit","ef_trade_movement","ef_trade","ef_regulation_credit_ownership","ef_regulation_credit_private","ef_regulation_credit_interest","ef_regulation_credit","ef_regulation_labor_minwage","ef_regulation_labor_firing","ef_regulation_labor_bargain","ef_regulation_labor_hours","ef_regulation_labor_dismissal","ef_regulation_labor_conscription","ef_regulation_labor","ef_regulation_business_adm","ef_regulation_business_bureaucracy","ef_regulation_business_start","ef_regulation_business_bribes","ef_regulation_business_licensing","ef_regulation_business_compliance","ef_regulation_business","ef_regulation","ef_score","ef_rank","hf_score","hf_rank","hf_quartile"
"127",2013,"HRV","Croatia","Eastern Europe",5.5,5.2,5.5,5.388888889,9.569872968,10,10,10,9.843346949,9.765020423,9.921673474,10,10,10,10,10,10,9.830515481,10,10,10,10,7.5,7.5,7.5,9.888888889,5.922222222,7.77037037,10,10,10,10,10,7.5,7.5,7.5,10,10,10,10,10,10,7,6,10,10,10,9,NA,10,10,10,10,10,10,10,10,8.481888129,38,4.470588235,4.458972455,8,4,0,2,4.732390173,3.592469187,2.182410979,4.65497037,8.333333333,7.5,5.315294425,6.995698714,5.739893687,7.045819358,0.945945946,5.552420546,7.897931773,9.594357361,9.558707644,10,9.262749194,9.726666667,8.9,6.216,8.280888889,6.019704875,7.94889558,6.984300227,10,4.080954355,4.615384615,7.633169251,5.443169407,7.677089631,10,7.166325486,10,9.055441829,5.566666667,3.167769923,7.446148375,6,7.505751282,10,6.614389374,1.955142734,5.555555556,9.395778335,4.560701032,7.833242012,7.668460095,6.161479961,7.277103721,6.9,81,7.690944065,44,2
"128",2013,"CYP","Cyprus","Eastern Europe",NA,NA,NA,6.813374,9.580381433,10,10,7.5,10,9.825158931,9.465031786,10,10,10,10,10,10,9.681804406,10,10,10,10,5,10,7.5,8.511111111,7.455555556,7.822222222,10,10,10,7.5,8.75,10,10,10,10,7.5,8.75,9.583333333,10,10,8.333333333,7.25,10,10,10,9.369047619,NA,10,10,10,5,5,5,10,8.333333333,8.634588252,34,5.530693838,6.218753915,10,7,6,6.5,7.062361938,5.774166869,5.067873196,5.548038102,8.333333333,8.333333333,4.003515462,6.430209232,6.200821673,7.787614712,0.897435897,6.059029968,9.819803815,9.403859628,9.919989388,0,7.285913208,9.64,8.9,6.216,8.252,6.71563963,9.265478688,7.990559159,10,5.873035798,0,7.743794892,4.538943563,7.695375681,10,5.316025961,10,8.43867532,5.566666667,5.35053526,5.874643543,10,10,0,6.131974245,5.180790298,8.444444444,9.611511477,6.287819783,4.997828246,8.357833672,7.146704653,7.239118073,7.07,70,7.852294126,40,1
"129",2013,"CZE","Czech Rep.","Eastern Europe",8.6,6.5,6.8,7.265079365,9.660200438,10,10,7.5,10,10,9.5,10,10,10,10,10,10,9.720066813,10,10,10,10,10,10,10,9.322222222,7.872222222,9.064814815,10,10,7.5,10,8.75,10,5,7.5,10,10,10,10,10,10,8.666666667,8,10,10,10,9.523809524,NA,10,10,10,10,10,10,10,10,9.105148978,14,3.244117647,3.014160135,10,9,5,7,5.814569445,4.77980658,3.311060952,5.005646788,10,8.333333333,3.85475774,8.231573351,5.11482934,6.391011512,0.918918919,5.865710798,8.92664792,9.337669179,9.71305468,10,9.494342944,9.64,8.9,6.216,8.252,5.591335696,7.677720563,6.63452813,10,7.039977569,3.076923077,7.743794892,5.953565179,7.710023327,10,8.654252076,10,9.551417359,10,3.713834121,7.288978458,10,7.755176154,10,8.126331456,2.588847317,7.333333333,9.307650168,4.478110776,8.586561999,5.370548169,6.277508627,7.985085814,7.37,42,8.237574489,18,1
"130",2013,"DNK","Denmark","Western Europe",9.3,8.2,8.4,8.623809524,9.659442653,10,10,10,9.940634484,10,9.988126897,10,10,10,10,10,10,9.882523183,10,10,10,10,10,10,10,8.993333333,8.611111111,9.201481481,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9.333333333,8.75,10,10,10,9.726190476,NA,10,10,10,10,10,10,10,10,9.519350373,2,1.352941176,4.386140817,7,3,2,2.5,3.809770498,9.190282867,5.565923183,7.829906451,10,10,5.958963649,9.727176308,8.404182032,6.124447458,1,8.088986883,9.781137155,9.443508889,9.843477136,10,9.767030795,9.64,8.9,6.216,8.252,5.901761411,9.349321698,7.625541554,10,6.716224036,7.692307692,7.743794892,7.384108873,8.315412607,10,9.839320651,10,9.946440217,10,7.127972878,5.909452681,8,10,3,7.339570926,4.00385161,7.555555556,9.774269955,8.278668934,9.871759226,8.542787559,8.00448214,8.430164428,7.68,18,8.599675186,5,1
"131",2013,"EST","Estonia","Eastern Europe",8.2,7.2,7.2,7.549206349,8.426102485,10,10,10,10,10,10,10,10,10,10,10,10,9.475367495,10,10,10,10,5,10,7.5,9.444444444,8.144444444,8.362962963,10,7.5,10,10,10,10,10,10,10,10,10,9.166666667,10,10,8.333333333,9,10,10,10,9.619047619,NA,10,10,10,10,10,10,10,10,8.971011186,19,3.794117647,6.593933801,7,9,4,6.5,5.972012862,7.780676278,5.514862489,6.970814277,8.333333333,6.666666667,5.930983003,9.537778849,7.105797378,7.512012284,1,7.261436062,6.318749373,9.277274008,9.442300641,10,8.759581006,9.64,8.9,6.216,8.252,6.380693174,9.349321698,7.865007436,10,7.537830083,5.384615385,7.743794892,6.888746787,8.251438556,10,9.857137235,10,9.952379078,6.666666667,6.320417772,8.608103905,4,9.251725385,3,6.307818955,5.461327063,9.555555556,9.780239285,7.549448471,9.239127476,9.092044556,8.446290401,8.235496145,7.7,15,8.335505593,16,1
"132",2013,"FIN","Finland","Western Europe",9.7,7.5,8.5,8.56031746,9.345180899,10,10,10,10,10,10,10,10,10,10,10,10,9.781726966,10,10,10,10,10,7.5,8.75,8.908888889,9.355555556,9.004814815,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8.666666667,9.25,10,10,10,9.702380952,NA,10,10,10,10,10,10,10,10,9.456230683,3,2.617647059,3.438503251,8,4,3,3.5,4.389037577,9.281800428,8.000969705,8.977692734,10,10,6.830351106,8.080379451,9.553437702,8.898011955,1,8.846960342,8.989836218,9.504192187,9.704812667,10,9.549710268,9.633333333,8.9,6.216,8.249777778,6.835728327,8.972904664,7.904316495,10,6.669750898,3.076923077,7.743794892,5.830156289,7.996062641,10,8.447442847,10,9.482480949,3.9,4.163495684,2.279962704,8,10,3,5.223909731,5.842312487,7.555555556,9.517264153,9.093431016,9.874473918,8.957532638,8.473428295,7.726606325,7.7,15,8.578115342,6,1
"133",2013,"FRA","France","Western Europe",7.3,6.9,6.5,6.914285714,9.513766578,10,10,7.5,9.979797543,9.987878526,9.493535214,10,10,10,10,10,10,9.669100597,10,5,10,8.333333333,7.5,10,8.75,9.244444444,7.5,8.498148148,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8.333333333,7.5,10,10,10,9.404761905,NA,10,10,10,10,10,10,10,10,8.769470916,25,2.823529412,2.710788248,8,5,2,3.5,4.258579415,6.61426751,5.339887369,7.571235948,9.166666667,8.333333333,6.430501438,7.068798815,7.2136698,5.489648107,0.945945946,6.835460431,9.343062906,9.830282829,9.827278614,10,9.750156087,9.633333333,8.9,6.216,8.249777778,5.576763426,8.639285646,7.108024536,10,6.57550018,5.384615385,7.743794892,6.567970152,7.981443116,10,7.632542678,10,9.210847559,2.233333333,2.889510331,6.374960177,2,8.503450769,10,5.333542435,3.052280136,8.666666667,9.846471587,6.780378526,7.926033425,8.464322274,7.456025436,7.33347181,7.23,59,7.999735458,33,1
"134",2013,"DEU","Germany","Western Europe",8.2,8.2,7.1,7.838095238,9.664308702,10,10,10,10,10,10,10,10,10,10,10,10,9.888102901,10,10,10,10,10,10,10,8.391111111,6.897222222,8.429444444,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8.25,10,10,10,9.464285714,NA,10,10,10,10,10,10,10,10,9.220922551,9,4.235294118,3.076982749,10,5,5,5,5.578069217,8.140336729,6.812488313,7.731892675,10,8.333333333,6.620321622,7.04166521,8.186427408,6.971275965,1,7.759749028,8.907350578,9.763811295,9.699055547,10,9.592554355,9.64,8.9,6.216,8.252,5.468423126,8.972904664,7.220663895,10,6.471686043,3.076923077,7.743794892,5.764134671,7.809199641,5,10,10,8.333333333,6.666666667,3.976368965,4.021757972,8,6.258626923,10,6.487236755,4.34018008,9.555555556,9.325950748,7.386881215,9.351878598,7.55636683,7.919468838,7.580012975,7.66,21,8.440461275,12,1
"135",2013,"GRC","Greece","Eastern Europe",6.7,6.1,4.6,5.793650794,9.459426038,10,10,5,9.878403313,9.872323478,8.950145358,10,10,5,5,5,8.333333333,8.914301576,10,10,10,10,7.5,10,8.75,8.777777778,9.122222222,8.883333333,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5.333333333,5,10,10,10,8.619047619,NA,5,5,5,10,10,10,5,6.666666667,8.093892854,45,5.323529412,3.874382509,6,5,2,3.5,4.67447798,4.431738351,2.846349088,4.844420832,8.333333333,7.5,4.125037966,8.011330187,5.62784679,6.51336868,1,5.803713914,9.061842816,9.289396266,9.815745618,10,9.541746175,9.64,8.9,6.216,8.252,6.64178541,8.03273859,7.337262,10,4.58390751,3.846153846,7.743794892,5.391285416,7.745136854,8,8.118609407,10,8.706203136,5.566666667,4.374462651,5.317055902,4,5.510352308,3,4.628089588,2.407044185,6,9.560675261,4.368422758,8.895987662,7.836599992,6.511454976,6.615249233,6.88,82,7.486946427,50,2
"136",2013,"HUN","Hungary","Eastern Europe",6.8,4.9,5.4,5.706349206,9.374091684,10,10,7.5,10,10,9.5,10,10,10,10,10,10,9.624697228,10,10,10,10,10,7.5,8.75,8.882222222,8.333333333,8.655185185,10,10,10,7.5,8.75,10,7.5,8.75,10,7.5,8.75,9.583333333,10,10,6.333333333,6.75,10,10,10,9.011904762,NA,10,10,10,10,10,10,10,10,8.557803937,36,3.705882353,4.742521145,7,10,3,6.5,5.487100875,5.06552467,3.135767755,4.557976568,10,6.666666667,6.576328444,8.044606395,5.24491905,6.281802327,1,6.174843542,8.553511628,9.742563989,9.654832103,10,9.48772693,9.64,8.9,6.216,8.252,6.094773262,7.552832559,6.823802911,10,6.476090799,3.846153846,7.743794892,6.022013179,7.774454022,10,8.859843735,10,9.619947912,7.233333333,5.306325752,6.802346575,4,7.755176154,10,6.849530302,2.661672217,7.333333333,9.575691364,4.898540106,9.435078098,6.895016568,6.799888615,7.75645561,7.34,46,7.948901968,37,1
"137",2013,"ISL","Iceland","Western Europe",NA,NA,NA,7.706134,9.877686688,10,10,10,10,10,10,10,10,10,10,10,10,9.959228896,10,10,10,10,10,10,10,8.806666667,7.033333333,8.613333333,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,10,9.714285714,NA,10,10,10,10,10,10,10,10,9.249102629,7,2.470588235,7.713231944,8,4,3,3.5,5.420955045,7.519674419,6.147719339,7.144031105,10,10,6.775094571,8.750492215,8.548716366,8.501871608,1,8.154177736,9.487062694,8.840183,9.223071001,0,6.887579174,9.793333333,8.92,0,6.237777778,4.723967625,8.76417365,6.744070637,10,3.430849713,0.769230769,7.743794892,3.981291792,6.740785052,5,8.666005806,10,7.888668602,5.566666667,7.233847753,5.214040748,8,10,10,7.669092528,4.604669246,7.777777778,9.81623312,8.226705919,9.548734118,8.430694295,8.067469079,7.875076736,7.02,73,8.134551314,27,1
"138",2013,"IRL","Ireland","Western Europe",NA,NA,NA,7.79541,9.555742277,10,10,7.5,9.710037389,9.956505608,9.4333086,10,10,10,10,10,10,9.663016959,10,10,10,10,10,10,10,6.166666667,4.719444444,6.962037037,10,10,10,10,10,10,7.5,8.75,10,10,10,10,10,10,8.333333333,8.5,10,10,10,9.547619048,NA,10,10,10,10,10,10,10,10,9.015572348,17,3.529411765,5.421071739,10,5,3,4,5.737620876,8.7914721,6.35112838,8.124875165,10,10,3.931480739,8.550024802,8.519761917,7.512446975,1,7.975687786,9.763807805,9.188424954,9.899464359,10,9.71292428,9.64,8.9,6.216,8.252,6.580697837,8.93185967,7.756278753,10,8.892340892,8.461538462,8.850051305,8.734643553,8.685730577,8,5.913029082,10,7.971009694,8.9,5.348143548,6.513888284,10,6.373746095,10,7.855962988,5.026103846,10,9.804749469,8.339578441,8.455712928,9.103253883,8.454899761,8.093957481,8.04,6,8.527786174,9,1
"139",2013,"ITA","Italy","Western Europe",8,5.8,6.3,6.688888889,9.663471207,10,10,10,10,9.99003884,9.998007768,10,10,10,10,10,10,9.887159658,10,10,10,10,10,10,10,6.988888889,4.35,7.112962963,10,10,10,10,10,10,10,10,10,10,10,10,10,9.833980665,6,7.5,10,10,10,9.047711524,NA,10,10,10,10,10,10,10,10,8.760079585,26,4.617647059,3.197319207,10,5,2,3.5,5.328741567,4.231529019,1.894249206,5.016937837,10,6.666666667,3.596415071,8.251282756,6.412295473,5.437440014,1,5.72297956,9.838524844,9.735384634,9.756001574,10,9.832477763,9.64,8.9,6.216,8.252,5.50730534,7.447590542,6.477447941,10,3.451315491,6.923076923,7.743794892,6.039395769,7.692210927,10,8.299220546,10,9.433073515,5.566666667,2.392735584,3.367087529,8,10,10,6.554414963,1.507118144,6.888888889,9.691804374,4.307963043,7.112136375,6.98469118,6.082100334,7.356529604,7.19,61,7.975039793,35,1
"140",2013,"LVA","Latvia","Eastern Europe",NA,NA,NA,6.352115,9.019984477,10,10,10,10,10,10,10,10,10,10,10,10,9.673328159,10,10,10,10,10,10,10,8.971111111,5.461111111,8.144074074,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,7.25,10,10,10,9.321428571,NA,10,10,10,10,10,10,10,10,8.752911054,28,5.214705882,7.00154031,8,9,4,6.5,6.679061548,5.009528438,3.329765808,5.985760295,8.333333333,8.333333333,5.526466726,9.002391251,6.069023807,6.953990009,1,6.504843667,7.953478436,8.749209211,10,10,9.175671912,9.64,8.9,6.216,8.252,6.143393425,8.639285646,7.391339535,10,6.691382521,6.923076923,7.743794892,7.119418112,8.190689412,8,9.396469574,10,9.132156525,2.233333333,5.219633292,8.299500915,8,7.755176154,10,6.917940616,4.056562877,9.333333333,9.561977275,5.856948338,8.488677178,7.836599992,7.522349832,7.857482324,7.68,18,8.216455527,20,1
"141",2013,"LTU","Lithuania","Eastern Europe",NA,NA,NA,6.426511,7.357651833,10,10,10,10,10,10,10,10,10,10,10,10,9.119217278,10,10,10,10,10,10,10,9.037777778,6.25,8.429259259,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,10,10,10,9.428571429,NA,10,10,10,10,10,10,10,10,8.672215138,30,5.552491649,6.251156873,10,10,4,7,7.200912131,4.410159185,3.549437411,5.413743021,8.333333333,6.666666667,6.769742208,9.689782916,5.512349854,6.398915348,1,6.304903327,7.953799014,8.841623182,9.784178247,10,9.144900111,9.64,8.9,6.216,8.252,5.194582545,8.76417365,6.979378097,10,5.328036307,3.846153846,7.743794892,5.639328348,7.717676611,10,8.913313978,10,9.637771326,8.333333333,3.296519207,8.250112168,8,6.258626923,10,7.356431939,3.355276632,9.777777778,9.880589012,5.619923745,9.434897119,8.038367868,7.684472026,8.226225097,7.72,13,8.196107569,23,1
"142",2013,"LUX","Luxembourg","Western Europe",NA,NA,NA,7.854927,9.926567913,10,10,NA,10,10,10,10,10,10,10,10,10,9.975522638,10,10,10,10,NA,NA,NA,9.297777778,7.222222222,8.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,9.333333333,9,NA,NA,NA,9.583333333,NA,10,10,10,10,10,10,10,10,9.188029076,11,1.264705882,3.471933305,8,6,5,5.5,4.559159797,8.328180901,7.070982476,8.517172597,10,10,7.456058655,6.17918671,8.566278439,8.448321295,1,8.28513123,8.036451194,9.130274723,9.653193841,10,9.20497994,9.64,8.9,6.216,8.252,7.247074734,9.056747674,8.151911204,10,8.473126544,3.846153846,7.743794892,6.687691761,8.272900741,8,10,10,9.333333333,2.233333333,4.436461651,6.186438905,4,8.503450769,10,5.893280776,5.5331726,7.111111111,9.312919016,8.482750577,8.357440165,9.383487044,8.030146752,7.752253621,7.61,28,8.399014538,13,1
"143",2013,"MKD","Macedonia","Eastern Europe",6.1,5.4,5,5.493650794,9.5760546,10,10,7.5,10,10,9.5,10,7.5,5,5,5,7.5,8.858684867,10,10,10,10,NA,NA,NA,8.944444444,8.611111111,8.777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.18243864,4.333333333,4.75,NA,NA,NA,6.066442993,NA,10,10,10,10,10,10,10,10,7.943611511,49,5.997058824,4.554430961,6,10,7,8.5,6.262872446,4.207348257,4.187651459,5.918341479,5.3,NA,4.162709987,8.329376555,5.863042103,6.364493964,0.891891892,5.242073423,9.419739951,9.350933131,9.44312323,5,8.303449078,9.54,8.64,6.5456,8.241866667,5.588617586,8.471599626,7.030108606,10,5.926359409,3.076923077,8.518174381,5.840485623,7.778115224,10,8.241923366,10,9.413974455,6.1,5.653887343,7.84886941,8,7.755176154,10,7.559655484,4.945301993,9.333333333,9.929664257,6.280679776,9.453228013,8.66609015,8.10138292,8.35833762,7.19,61,7.566805756,47,2
"144",2013,"MLT","Malta","Western Europe",NA,NA,NA,7.215116,9.338446199,10,10,NA,10,10,10,NA,10,10,10,10,10,9.779482066,10,10,10,10,10,10,10,8.24,3.888888889,7.376296296,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8.333333333,7.75,10,10,10,9.44047619,NA,10,10,10,10,10,10,NA,10,8.930326765,20,4.041439192,6.067918108,6,7,7,7,5.777339325,6.015308172,4.893327252,6.737992012,10,8.333333333,4.477411336,8.040084127,7.105010741,7.789913319,1,7.04359781,8.57190695,9.802605377,9.725018759,10,9.524882772,9.64,8.9,6.216,8.252,5.708561123,8.68033064,7.194445881,10,6.724069348,6.923076923,7.743794892,7.130313721,8.144189901,10,7.991254251,10,9.330418084,7.233333333,4.545158047,7.128281148,6,10,10,7.484462088,4.047385289,4.888888889,8.774962779,4.982874395,8.190498226,8.441903621,6.554418866,7.789766346,7.66,21,8.295163383,17,1
"145",2013,"MDA","Moldova","Eastern Europe",4.4,4.1,3.4,3.946031746,8.339867445,10,10,5,10,10,9,10,10,5,5,5,8.333333333,8.557733593,5,10,10,8.333333333,NA,NA,NA,9.815555556,7.683333333,8.749444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,4.666666667,5.5,NA,NA,NA,7.541666667,NA,10,10,10,10,10,10,10,10,7.45399689,63,6.470588235,6.532818864,6,10,4,7,6.500851775,1.589681972,2.455388016,3.604309224,6.666666667,6.67,4.453710024,9.60021408,3.482567489,6.500259534,0.756756757,4.394116825,7.888047463,8.597461436,9.071641956,5,7.639287714,9.24,9.08,7.6816,8.6672,5.443305033,6.550222483,5.996763758,10,4.700881615,0,6.526912838,3.742598151,7.101640477,10,9.102950954,10,9.700983651,5.566666667,4.355080593,7.534333546,6,6.788175112,3,5.54070932,3.187745402,6,9.759580266,3.119241801,6.888986863,7.926274603,6.146971489,7.12955482,6.55,104,7.001998445,72,2
"146",2013,"MNE","Montenegro","Eastern Europe",NA,NA,NA,5.206406,9.362137096,10,10,7.5,10,10,9.5,NA,NA,NA,NA,NA,NA,9.431068548,10,10,NA,10,NA,NA,NA,8.595555556,5.6,7.097777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,6.666666667,5.5,NA,NA,NA,8.041666667,NA,10,10,10,10,10,10,NA,10,8.051799193,46,6,NA,7,10,5,7.5,6.833333333,3.947841156,4.112315633,5.17257333,7.6,NA,4.795719043,7.676947777,5.53545238,6.19775596,0.837837838,5.173353309,9.702018334,9.776751743,9.558821464,5,8.509397885,7.8,9.14,7.4544,8.131466667,5.508373133,8.1165816,6.812477366,10,5.73760679,6.923076923,8.075671816,6.91211851,7.964015636,10,0,10,6.666666667,6.666666667,4.984635306,6.627143921,8,7.755176154,10,7.338937008,4.320280839,6.888888889,9.663027536,4.938368338,8.320313386,6.41301553,6.757315753,6.920973143,7.08,68,7.565899596,47,2
"147",2013,"NLD","Netherlands","Western Europe",8.7,8.3,7.5,8.187301587,9.703082579,10,10,7.5,10,10,9.5,10,10,10,10,10,10,9.73436086,10,10,10,10,10,10,10,6.711111111,5.136111111,7.282407407,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9.666666667,8.75,10,10,10,9.773809524,NA,10,10,10,10,10,10,10,10,9.186037305,12,0.911764706,3.425682235,8,3,3,3,3.834361735,8.482428412,7.2328428,8.074197204,10,10,5.138718524,7.947613359,8.382063024,7.053196145,1,8.034562163,9.441057717,9.704551327,9.50001117,10,9.661405054,9.64,8.9,6.216,8.252,6.364019532,9.203034686,7.783527109,10,7.380175245,9.230769231,7.743794892,8.118246456,8.538443391,8,8.828348114,10,8.942782705,6.666666667,3.418799778,4.240297281,8,10,10,7.054293954,4.90679792,9.111111111,9.819411544,8.108495537,8.286573253,8.621252844,8.142273701,8.04645012,7.62,27,8.403018652,13,1
"148",2013,"NOR","Norway","Western Europe",9.2,8.6,8.3,8.711111111,9.637588458,10,10,10,10,10,10,10,10,10,10,10,10,9.879196153,10,10,10,10,10,7.5,8.75,9.888888889,9.488888889,9.375925926,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9.25,10,10,10,9.75,NA,10,10,10,10,10,10,10,10,9.560169409,1,1.529411765,5.065797828,8,7,4,5.5,5.023802398,8.908236079,7.060188747,8.319821411,10,10,7.752899898,9.121524194,8.437403796,7.682399486,1,8.586941512,9.802452117,8.310715843,9.573658165,10,9.421706531,9.9,8.46,0,6.12,5.887965947,9.056747674,7.47235681,10,6.662466545,4.615384615,7.743794892,6.340548684,7.483226374,10,10,10,10,3.9,3.081190206,4.425079981,4,10,1,4.401045031,4.747678637,7.555555556,9.81407083,8.565980306,8.920458868,9.069625903,8.11222835,7.50442446,7.6,29,8.580084704,6,1
"149",2013,"POL","Poland","Eastern Europe",7.4,6.2,6.9,6.858730159,9.690937884,10,10,10,10,10,10,10,10,10,10,10,10,9.896979295,10,10,10,10,10,10,10,8.482222222,7.544444444,8.675555556,10,10,10,10,10,10,10,10,10,5,7.5,9.166666667,10,10,7,7.25,10,10,10,9.178571429,NA,10,10,10,10,10,10,10,10,8.891006728,23,5,5.124913112,7,7,4,5.5,5.656228278,5.180656523,3.101566183,5.540382854,10,7.5,4.123415198,9.277711792,5.107186253,7.350750173,0.864864865,5.924226966,9.097777685,9.468371162,9.793146033,10,9.58982372,9.64,8.9,6.216,8.252,5.647559692,8.03273859,6.840149141,10,6.033798751,2.307692308,7.743794892,5.361761984,7.613477781,8,7.309470191,9,8.10315673,8.9,3.934948506,7.610139436,8,7.755176154,10,7.700044016,3.088921648,7.777777778,8.863670906,5.74078246,7.460886552,6.79413263,6.621028662,7.474743136,7.25,56,8.070503364,29,1
"150",2013,"PRT","Portugal","Western Europe",7.3,6.2,5.9,6.461904762,9.452870596,10,10,10,10,10,10,10,10,10,10,10,10,9.817623532,10,10,10,10,10,10,10,9.333333333,7.916666667,9.083333333,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8.333333333,8.25,10,10,10,9.511904762,NA,10,10,10,10,10,10,10,10,8.929405883,21,5.088235294,4.045434758,10,4,1,2.5,5.408417513,5.817638543,3.652817186,6.410053365,10,8.333333333,5.503705092,7.58150873,7.222002329,8.373858107,1,6.988324076,9.908789269,9.604212881,9.945116667,10,9.864529704,9.64,8.9,6.216,8.252,7.001676342,8.095182592,7.548429467,10,5.626039728,4.615384615,7.743794892,5.995073078,7.948875636,8,6.951645065,10,8.317215022,5.566666667,3.895066286,6.249263177,6,7.03979273,10,6.45846481,3.297339422,8.888888889,9.895798399,6.512958665,9.073995332,6.917435221,7.431069321,7.402249718,7.52,33,8.224702942,20,1
"151",2013,"ROU","Romania","Eastern Europe",7.1,5.9,5.6,6.195238095,9.330283766,10,10,10,10,10,10,10,10,10,10,10,10,9.776761255,10,10,10,10,10,5,7.5,9.777777778,8.472222222,8.583333333,10,7.5,10,7.5,8.75,5,5,5,10,7.5,8.75,8.75,10,10,6,6.25,10,10,10,8.892857143,NA,10,10,10,10,10,10,10,10,8.615618885,35,6.282352941,6.778302309,8,10,4,7,7.015163813,4.103410115,3.568794003,4.925332266,8.333333333,5.8,4.849985116,9.147847632,5.361123644,5.585868819,1,5.741743881,9.595663171,9.283902557,9.20292802,10,9.520623437,9.64,8.9,6.216,8.252,4.93375879,8.262868612,6.598313701,10,5.256823329,8.461538462,7.743794892,7.154052228,8.001091482,10,8.869333092,10,9.623111031,5,5.091948877,6.73249061,8,10,10,7.470739914,3.67513259,6.444444444,9.719513418,4.49075917,6.755759075,8.217717092,6.550554298,7.881468414,7.63,25,8.122809443,28,1
"152",2013,"RUS","Russia","Eastern Europe",4,4.6,3.6,4.047619048,5.609107502,0,9.254391309,5,9.65855303,9.598625602,6.702313988,10,10,10,10,10,10,7.437140497,10,0,10,6.666666667,2.5,5,3.75,8.993333333,4.35,5.697777778,5,2.5,2.5,5,3.75,5,7.5,6.25,2.5,7.5,5,4.166666667,8.606338896,9.86063389,1.666666667,2,10,10,10,7.447662779,NA,10,10,10,10,10,10,10,10,6.269067275,112,4.141176471,5.046163369,10,10,4,7,6.54683496,3.174560894,3.421774942,3.889610216,6.7,5,7.547067184,9.608043364,3.658894112,5.785028498,0.783783784,4.834547489,7.925774578,7.901268754,8.647499494,10,8.618635706,0.24,8.06,5.6156,4.638533333,5.007668368,7.184098618,6.095883493,10,4.212719205,6.153846154,3.761271805,4.709279054,6.36092397,5,9.500968035,10,8.166989345,5,5.327740263,7.621896683,6,8.503450769,3,5.908847953,3.176862044,5.333333333,9.628809484,3.858722009,7.027297666,8.116833153,6.190309615,6.755382304,6.62,98,6.444533638,116,3
